source_plot,split,instance_id,safe_reject,coverage_critical,counted_negative,redundant_positive,protected_unknown
L2N,train,352,True,False,True,False,False
L2N,train,353,True,False,True,False,False
L2N,train,354,False,True,False,False,False
L2N,train,355,True,False,True,False,False
L2N,train,356,False,True,False,False,False
L2W,train,1,False,True,False,False,False
L2W,train,2,False,True,False,False,False
L2W,train,3,False,True,False,False,False
L2W,train,4,False,True,False,False,False
L2W,train,5,False,True,False,False,False
L2W,train,6,False,True,False,False,False
L2W,train,7,False,True,False,False,False
L2W,train,8,False,True,False,False,False
L2W,train,9,False,False,False,False,True
L2W,train,10,False,True,False,False,False
L2W,train,11,False,True,False,False,False
L2W,train,12,False,True,False,False,False
L2W,train,13,False,True,False,False,False
L2W,train,14,False,True,False,False,False
L2W,train,15,False,True,False,False,False
L2W,train,16,False,True,False,False,False
L2W,train,17,False,True,False,False,False
L2W,train,18,False,True,False,False,False
L2W,train,19,False,True,False,False,False
L2W,train,20,False,True,False,False,False
L2W,train,21,False,True,False,False,False
L2W,train,22,False,True,False,False,False
L2W,train,23,False,True,False,False,False
L2W,train,24,False,True,False,False,False
L2W,train,25,False,True,False,False,False
L2W,train,26,False,True,False,False,False
L2W,train,27,False,True,False,False,False
L2W,train,28,False,True,False,False,False
L2W,train,29,True,False,True,False,False
L2W,train,30,False,True,False,False,False
L2W,train,31,False,True,False,False,False
L2W,train,32,False,True,False,False,False
L2W,train,33,True,False,True,False,False
L2W,train,34,False,True,False,False,False
L2W,train,35,False,True,False,False,False
L2W,train,36,False,True,False,False,False
L2W,train,37,False,True,False,False,False
L2W,train,38,False,True,False,False,False
L2W,train,39,False,True,False,False,False
L2W,train,40,False,True,False,False,False
L2W,train,41,False,True,False,False,False
L2W,train,42,False,True,False,False,False
L2W,train,43,False,True,False,False,False
L2W,train,44,False,True,False,False,False
L2W,train,45,True,False,True,False,False
L2W,train,46,False,True,False,False,False
L2W,train,47,False,True,False,False,False
L2W,train,48,False,True,False,False,False
L2W,train,49,False,True,False,False,False
L2W,train,50,False,True,False,False,False
L2W,train,51,False,True,False,False,False
L2W,train,52,False,True,False,False,False
L2W,train,53,False,True,False,False,False
L2W,train,54,False,True,False,False,False
L2W,train,55,False,True,False,False,False
L2W,train,56,False,True,False,False,False
L2W,train,57,False,True,False,False,False
L2W,train,58,False,True,False,False,False
L2W,train,59,False,True,False,False,False
L2W,train,60,False,True,False,False,False
L2W,train,61,False,True,False,False,False
L2W,train,62,False,True,False,False,False
L2W,train,63,True,False,True,False,False
L2W,train,64,False,True,False,False,False
L2W,train,65,False,True,False,False,False
L2W,train,66,False,True,False,False,False
L2W,train,67,False,True,False,False,False
L2W,train,68,False,True,False,False,False
L2W,train,69,False,True,False,False,False
L2W,train,70,True,False,True,False,False
L2W,train,71,False,True,False,False,False
L2W,train,72,False,True,False,False,False
L2W,train,73,False,True,False,False,False
L2W,train,74,False,True,False,False,False
L2W,train,75,False,True,False,False,False
L2W,train,76,False,True,False,False,False
L2W,train,77,False,True,False,False,False
L2W,train,78,False,True,False,False,False
L2W,train,79,False,True,False,False,False
L2W,train,80,False,True,False,False,False
L2W,train,81,False,True,False,False,False
L2W,train,82,False,True,False,False,False
L2W,train,83,False,True,False,False,False
L2W,train,84,False,True,False,False,False
L2W,train,85,False,True,False,False,False
L2W,train,86,False,True,False,False,False
L2W,train,87,False,True,False,False,False
L2W,train,88,False,True,False,False,False
L2W,train,89,False,True,False,False,False
L2W,train,90,False,True,False,False,False
L2W,train,91,False,True,False,False,False
L2W,train,92,False,True,False,False,False
L2W,train,93,False,True,False,False,False
L2W,train,94,False,True,False,False,False
L2W,train,95,False,True,False,False,False
L2W,train,96,True,False,True,False,False
L2W,train,97,False,True,False,False,False
L2W,train,98,False,True,False,False,False
L2W,train,99,False,True,False,False,False
L2W,train,100,False,True,False,False,False
L2W,train,101,True,False,True,False,False
L2W,train,102,False,True,False,False,False
L2W,train,103,False,True,False,False,False
L2W,train,104,False,True,False,False,False
L2W,train,105,False,True,False,False,False
L2W,train,106,False,True,False,False,False
L2W,train,107,False,True,False,False,False
L2W,train,108,False,True,False,False,False
L2W,train,109,False,True,False,False,False
L2W,train,110,False,True,False,False,False
L2W,train,111,True,False,True,False,False
L2W,train,112,False,True,False,False,False
L2W,train,113,False,True,False,False,False
L2W,train,114,False,True,False,False,False
L2W,train,115,True,False,True,False,False
L2W,train,116,False,True,False,False,False
L2W,train,117,False,True,False,False,False
L2W,train,118,False,True,False,False,False
L2W,train,119,False,True,False,False,False
L2W,train,120,False,True,False,False,False
L2W,train,121,False,True,False,False,False
L2W,train,122,False,True,False,False,False
L2W,train,123,False,True,False,False,False
L2W,train,124,False,True,False,False,False
L2W,train,125,False,True,False,False,False
L2W,train,126,False,True,False,False,False
L2W,train,127,False,True,False,False,False
L2W,train,128,False,True,False,False,False
L2W,train,129,False,True,False,False,False
L2W,train,130,False,True,False,False,False
L2W,train,131,False,True,False,False,False
L2W,train,132,False,True,False,False,False
L2W,train,133,False,True,False,False,False
L2W,train,134,False,True,False,False,False
L2W,train,135,False,True,False,False,False
L2W,train,136,False,True,False,False,False
L2W,train,137,False,True,False,False,False
L2W,train,138,False,True,False,False,False
L2W,train,139,False,True,False,False,False
L2W,train,140,False,True,False,False,False
L2W,train,141,False,True,False,False,False
L2W,train,142,False,True,False,False,False
L2W,train,143,False,True,False,False,False
L2W,train,144,False,True,False,False,False
L2W,train,145,False,True,False,False,False
L2W,train,146,True,False,True,False,False
L2W,train,147,False,True,False,False,False
L2W,train,148,False,True,False,False,False
L2W,train,149,True,False,True,False,False
L2W,train,150,False,True,False,False,False
L2W,train,151,False,True,False,False,False
L2W,train,152,False,True,False,False,False
L2W,train,153,False,True,False,False,False
L2W,train,154,False,True,False,False,False
L2W,train,155,False,True,False,False,False
L2W,train,156,False,True,False,False,False
L2W,train,157,False,True,False,False,False
L2W,train,158,False,True,False,False,False
L2W,train,159,False,True,False,False,False
L2W,train,160,False,True,False,False,False
L2W,train,161,False,True,False,False,False
L2W,train,162,False,True,False,False,False
L2W,train,163,False,True,False,False,False
L2W,train,164,True,False,True,False,False
L2W,train,165,False,True,False,False,False
L2W,train,166,False,True,False,False,False
L2W,train,167,False,True,False,False,False
L2W,train,168,True,False,True,False,False
L2W,train,169,True,False,True,False,False
L2W,train,170,False,True,False,False,False
L2W,train,171,False,True,False,False,False
L2W,train,172,False,True,False,False,False
L2W,train,173,False,True,False,False,False
L2W,train,174,False,True,False,False,False
L2W,train,175,False,True,False,False,False
L2W,train,176,False,True,False,False,False
L2W,train,177,False,True,False,False,False
L2W,train,178,False,True,False,False,False
L2W,train,179,False,True,False,False,False
L2W,train,180,False,True,False,False,False
L2W,train,181,False,True,False,False,False
L2W,train,182,False,True,False,False,False
L2W,train,183,False,True,False,False,False
L2W,train,184,False,True,False,False,False
L2W,train,185,False,True,False,False,False
L2W,train,186,False,True,False,False,False
L2W,train,187,False,True,False,False,False
L2W,train,188,False,True,False,False,False
L2W,train,189,False,True,False,False,False
L2W,train,190,False,True,False,False,False
L2W,train,191,False,True,False,False,False
L2W,train,192,False,True,False,False,False
L2W,train,193,False,True,False,False,False
L2W,train,194,False,True,False,False,False
L2W,train,195,True,False,True,False,False
L2W,train,196,False,True,False,False,False
L2W,train,197,False,True,False,False,False
L2W,train,198,False,True,False,False,False
L2W,train,199,False,True,False,False,False
L2W,train,200,False,True,False,False,False
L2W,train,201,True,False,True,False,False
L2W,train,202,False,True,False,False,False
L2W,train,203,False,True,False,False,False
L2W,train,204,False,False,False,False,True
L2W,train,205,False,True,False,False,False
L2W,train,206,False,True,False,False,False
L2W,train,207,False,True,False,False,False
L2W,train,208,False,True,False,False,False
L2W,train,209,True,False,True,False,False
L2W,train,210,False,True,False,False,False
L2W,train,211,False,True,False,False,False
L2W,train,212,False,True,False,False,False
L2W,train,213,False,True,False,False,False
L2W,train,214,False,True,False,False,False
L2W,train,215,False,False,False,False,True
L2W,train,216,True,False,True,False,False
L2W,train,217,False,True,False,False,False
L2W,train,218,False,True,False,False,False
L2W,train,219,False,True,False,False,False
L2W,train,220,False,True,False,False,False
L2W,train,221,False,True,False,False,False
L2W,train,222,False,True,False,False,False
L2W,train,223,False,True,False,False,False
L2W,train,224,False,True,False,False,False
L2W,train,225,False,True,False,False,False
L2W,train,226,False,True,False,False,False
L2W,train,227,False,True,False,False,False
L2W,train,228,False,True,False,False,False
L2W,train,229,False,False,False,False,True
L2W,train,230,False,True,False,False,False
L2W,train,231,False,True,False,False,False
L2W,train,232,False,True,False,False,False
L2W,train,233,True,False,True,False,False
L2W,train,234,True,False,True,False,False
L2W,train,235,True,False,True,False,False
L2W,train,236,False,True,False,False,False
L2W,train,237,False,True,False,False,False
L2W,train,238,False,True,False,False,False
L2W,train,239,False,True,False,False,False
L2W,train,240,False,True,False,False,False
L2W,train,241,False,True,False,False,False
L2W,train,242,False,True,False,False,False
L2W,train,243,False,True,False,False,False
L2W,train,244,False,True,False,False,False
L2W,train,245,False,True,False,False,False
L2W,train,246,False,True,False,False,False
L2W,train,247,False,True,False,False,False
L2W,train,248,False,True,False,False,False
L2W,train,249,False,True,False,False,False
L2W,train,250,False,True,False,False,False
L2W,train,251,True,False,True,False,False
L2W,train,252,False,True,False,False,False
L2W,train,253,False,True,False,False,False
L2W,train,254,False,True,False,False,False
L2W,train,255,False,True,False,False,False
L2W,train,256,False,True,False,False,False
